,ApplicationDate,CreditAmount,PersonType,ApprovalStatus,ProductType,City,Revenue,Age,CreditScore,Prob_DefaultStatus
2930,469,12510,PF,DENIED,CartaoCredito,Night City,2532.0,22.0,338,0.0
2932,567,7011,PF,DENIED,CartaoCredito,Night City,17981.0,26.0,210,0.0
2933,542,1817,PF,DENIED,CartaoCredito,Night City,73028.0,40.0,576,0.0
2934,492,11142,PF,DENIED,CartaoCredito,Springfield,60650.0,31.0,498,0.0
2935,457,1025,PF,DENIED,Emprestimo,Springfield,41300.0,22.0,214,0.0
2937,422,12019,PF,DENIED,CartaoCredito,Springfield,8725.0,43.0,405,0.0
2939,373,11152,PF,DENIED,CartaoCredito,Springfield,40348.0,58.0,507,0.0
2940,525,3344,PF,DENIED,CartaoCredito,Night City,75951.0,39.0,376,0.0
2943,393,1620,PF,DENIED,Emprestimo,Springfield,90583.0,21.0,334,0.0
2946,453,604,PF,DENIED,CartaoCredito,Night City,6082.0,50.0,337,0.0
2947,414,2117,PF,DENIED,Emprestimo,Smallville,21862.0,22.0,387,0.0
2948,595,1489,PF,DENIED,Emprestimo,Springfield,61718.0,46.0,454,0.0
2949,504,307,PF,DENIED,CartaoCredito,Night City,122553.0,19.0,404,0.0
2951,456,2303,PF,DENIED,CartaoCredito,Night City,18042.0,45.0,353,0.0
2952,248,5522,PF,DENIED,CartaoCredito,Night City,87107.0,24.0,636,0.0
2953,556,5676,PF,DENIED,CartaoCredito,Springfield,1386.0,22.0,231,0.0
2957,289,59,PF,DENIED,CartaoCredito,Smallville,105031.0,26.0,604,0.0
2959,588,1611,PF,DENIED,CartaoCredito,Springfield,5028.0,60.0,667,0.0
2960,325,12423,PF,DENIED,CartaoCredito,Smallville,9124.0,34.0,292,0.0
2961,304,2819,PF,DENIED,CartaoCredito,Springfield,24540.0,44.0,225,0.0
2962,281,2319,PF,DENIED,CartaoCredito,Smallville,166338.0,42.0,683,0.0
2965,381,11041,PF,DENIED,CartaoCredito,Smallville,21716.0,40.0,497,0.0
2966,374,5065,PF,DENIED,Emprestimo,Smallville,125233.0,33.0,419,0.0
2967,490,2635,PF,DENIED,CartaoCredito,Smallville,54340.0,40.0,688,0.0
2973,302,1884,PF,DENIED,CartaoCredito,Night City,192398.0,65.0,515,0.0
2974,321,3898,PF,DENIED,CartaoCredito,Smallville,118634.0,70.0,432,0.0
2975,498,4034,PF,DENIED,CartaoCredito,Springfield,6127.0,42.0,367,0.0
2976,328,2903,PF,DENIED,Emprestimo,Springfield,46920.0,20.0,299,0.0
2977,299,1575,PF,DENIED,CartaoCredito,Smallville,90583.0,43.0,285,0.0
2978,435,4883,PF,DENIED,Emprestimo,Night City,71741.0,19.0,287,0.0
2980,439,1124,PF,DENIED,CartaoCredito,Smallville,10461.0,18.0,624,0.0
2984,471,7905,PF,DENIED,Emprestimo,Night City,4172.0,18.0,557,0.0
2985,240,9959,PF,DENIED,CartaoCredito,Springfield,44716.0,22.0,448,0.0
2986,564,2353,PF,DENIED,Emprestimo,Springfield,191586.0,44.0,616,0.0
2987,313,1136,PF,DENIED,Emprestimo,Smallville,95066.0,22.0,484,0.0
2988,264,7173,PF,DENIED,CartaoCredito,Springfield,24666.0,43.0,318,0.0
2992,352,7231,PF,DENIED,Emprestimo,Smallville,74844.0,20.0,579,0.0
2994,565,11179,PF,DENIED,CartaoCredito,Night City,6066.0,24.0,427,0.0
2995,432,5897,PF,DENIED,CartaoCredito,Springfield,21885.0,35.0,532,0.0
3000,525,3344,PF,DENIED,CartaoCredito,Springfield,60250.0,52.0,466,0.0
3001,348,404,PF,DENIED,CartaoCredito,Springfield,42105.0,39.0,363,0.0
3002,507,14753,PF,DENIED,Emprestimo,Night City,10257.0,18.0,631,0.0
3004,454,1780,PF,DENIED,CartaoCredito,Smallville,61672.0,52.0,379,0.0
3005,342,258,PF,DENIED,CartaoCredito,Night City,181771.0,65.0,538,0.0
3008,484,2214,PF,DENIED,CartaoCredito,Springfield,15785.0,28.0,223,0.0
3009,547,4901,PF,DENIED,CartaoCredito,Night City,20334.0,22.0,654,0.0
3011,595,5738,PF,DENIED,Emprestimo,Smallville,148909.0,20.0,565,0.0
3013,449,3672,PF,DENIED,Emprestimo,Smallville,110131.0,29.0,207,0.0
3014,285,7466,PF,DENIED,Emprestimo,Smallville,8785.0,18.0,307,0.0
3020,290,19,PF,DENIED,CartaoCredito,Smallville,7639.0,58.0,635,0.0
3021,326,2233,PF,DENIED,Emprestimo,Smallville,105423.0,29.0,502,0.0
3022,418,11122,PF,DENIED,Emprestimo,Smallville,23728.0,20.0,430,0.0
3024,259,3404,PF,DENIED,CartaoCredito,Night City,79846.0,70.0,478,0.0
3025,550,2452,PF,DENIED,CartaoCredito,Springfield,44477.0,49.0,278,0.0
3026,285,5008,PF,DENIED,CartaoCredito,Smallville,11423.0,37.0,370,0.0
3027,392,6085,PF,DENIED,CartaoCredito,Springfield,111207.0,28.0,345,0.0
3028,592,7157,PF,DENIED,CartaoCredito,Springfield,3201.0,70.0,512,0.0
3029,574,15057,PF,DENIED,CartaoCredito,Night City,122137.0,27.0,316,0.0
3030,576,557,PF,DENIED,CartaoCredito,Smallville,14065.0,56.0,357,0.0
3033,374,1172,PF,DENIED,CartaoCredito,Smallville,4536.0,22.0,319,0.0
3034,498,2300,PF,DENIED,CartaoCredito,Springfield,39165.0,42.0,347,0.0
3035,486,2309,PF,DENIED,Emprestimo,Night City,90583.0,22.0,469,0.0
3037,525,7296,PF,DENIED,Emprestimo,Smallville,31091.0,21.0,582,0.0
3038,403,8635,PF,DENIED,CartaoCredito,Springfield,6057.0,65.0,690,0.0
3040,351,3196,PF,DENIED,CartaoCredito,Smallville,15335.0,47.0,681,0.0
3041,574,10608,PF,DENIED,CartaoCredito,Springfield,31254.0,30.0,504,0.0
3042,440,5273,PF,DENIED,Emprestimo,Springfield,85808.0,69.0,510,0.0
3044,343,1694,PF,DENIED,Emprestimo,Springfield,90583.0,18.0,375,0.0
3047,501,2058,PF,DENIED,Emprestimo,Smallville,140284.0,40.0,602,0.0
3048,588,2669,PF,DENIED,CartaoCredito,Smallville,32235.0,28.0,678,0.0
3049,339,4521,PF,DENIED,CartaoCredito,Smallville,90583.0,57.0,526,0.0
3050,570,3119,PF,DENIED,CartaoCredito,Smallville,56240.0,52.0,680,0.0
3052,582,8229,PF,DENIED,CartaoCredito,Night City,7117.0,58.0,258,0.0
3057,544,7417,PF,DENIED,CartaoCredito,Springfield,100883.0,36.0,606,0.0
3058,479,15825,PF,DENIED,CartaoCredito,Springfield,58368.0,62.0,450,0.0
3060,525,23738,PF,DENIED,Emprestimo,Springfield,31801.0,61.0,613,0.0
3062,372,393,PF,DENIED,CartaoCredito,Smallville,90583.0,39.0,634,0.0
3063,430,2276,PF,DENIED,CartaoCredito,Springfield,37901.0,22.0,566,0.0
3065,596,8333,PF,DENIED,CartaoCredito,Night City,15657.0,49.0,591,0.0
3068,512,39,PF,DENIED,CartaoCredito,Springfield,76766.0,26.0,595,0.0
3069,419,4984,PF,DENIED,CartaoCredito,Springfield,17431.0,65.0,297,0.0
3070,236,721,PF,DENIED,CartaoCredito,Smallville,27694.0,55.0,444,0.0
3073,343,397,PF,DENIED,CartaoCredito,Springfield,9614.0,24.0,374,0.0
3075,440,1173,PF,DENIED,CartaoCredito,Springfield,2756.0,52.0,347,0.0
3076,512,9278,PF,DENIED,CartaoCredito,Smallville,11823.0,63.0,606,0.0
3078,525,6219,PF,DENIED,CartaoCredito,Night City,5641.0,58.0,372,0.0
3079,542,1502,PF,DENIED,CartaoCredito,Springfield,8926.0,41.0,317,0.0
3081,349,3685,PF,DENIED,CartaoCredito,Smallville,41993.0,34.0,405,0.0
3084,504,7384,PF,DENIED,Emprestimo,Night City,153849.0,23.0,667,0.0
3086,434,2208,PF,DENIED,CartaoCredito,Springfield,10578.0,57.0,439,0.0
3087,326,13032,PF,DENIED,Emprestimo,Springfield,53297.0,66.0,676,0.0
3091,431,2209,PF,DENIED,CartaoCredito,Smallville,13196.0,25.0,698,0.0
3093,509,963,PF,DENIED,Emprestimo,Smallville,53210.0,53.0,409,0.0
3096,407,1660,PF,DENIED,CartaoCredito,Smallville,73701.0,36.0,485,0.0
3100,533,2014,PF,DENIED,CartaoCredito,Smallville,1604.0,26.0,424,0.0
3101,272,369,PF,DENIED,CartaoCredito,Smallville,58567.0,52.0,593,0.0
3103,265,10433,PF,DENIED,Emprestimo,Springfield,45483.0,20.0,587,0.0
3105,239,5439,PF,DENIED,CartaoCredito,Night City,104216.0,20.0,685,0.0
3108,407,1002,PF,DENIED,Emprestimo,Smallville,75555.0,22.0,238,0.0
3109,291,4466,PF,DENIED,Emprestimo,Springfield,58055.0,18.0,367,0.0
3112,256,1542,PF,DENIED,Emprestimo,Smallville,15157.0,19.0,472,0.0
3114,310,3555,PF,DENIED,CartaoCredito,Springfield,99110.0,22.0,532,0.0
3115,249,2304,PF,DENIED,Emprestimo,Springfield,5812.0,66.0,274,0.0
3117,260,3097,PF,DENIED,Emprestimo,Smallville,34654.0,24.0,202,0.0
3118,312,12691,PF,DENIED,CartaoCredito,Night City,1516.0,45.0,634,0.0
3120,276,17576,PF,DENIED,CartaoCredito,Smallville,33816.0,43.0,533,0.0
3122,508,265,PF,DENIED,Emprestimo,Smallville,49672.0,18.0,675,0.0
3123,505,6337,PF,DENIED,CartaoCredito,Night City,90583.0,66.0,282,0.0
3126,424,10256,PF,DENIED,CartaoCredito,Springfield,26266.0,60.0,604,0.0
3127,348,1442,PF,DENIED,CartaoCredito,Smallville,58997.0,20.0,361,0.0
3128,572,4240,PF,DENIED,CartaoCredito,Night City,128536.0,29.0,305,0.0
3129,491,11827,PF,DENIED,CartaoCredito,Smallville,90583.0,57.0,580,0.0
3135,524,2341,PF,DENIED,CartaoCredito,Springfield,35356.0,25.0,605,0.0
3137,491,3656,PF,DENIED,Emprestimo,Smallville,165334.0,33.0,209,0.0
3140,569,2747,PF,DENIED,CartaoCredito,Springfield,67939.0,70.0,581,0.0
3143,503,393,PF,DENIED,CartaoCredito,Springfield,96298.0,63.0,307,0.0
3144,325,4886,PF,DENIED,Emprestimo,Smallville,35802.0,18.0,278,0.0
3146,323,4372,PF,DENIED,Emprestimo,Springfield,227644.0,22.0,205,0.0
3147,444,1045,PF,DENIED,CartaoCredito,Springfield,18853.0,46.0,553,0.0
3154,262,1207,PF,DENIED,Emprestimo,Smallville,13093.0,57.0,206,0.0
3157,585,9116,PF,DENIED,CartaoCredito,Night City,17071.0,59.0,407,0.0
3158,584,1117,PF,DENIED,CartaoCredito,Night City,73134.0,38.0,647,0.0
3159,478,6791,PF,DENIED,CartaoCredito,Springfield,11501.0,20.0,341,0.0
3160,512,6695,PF,DENIED,CartaoCredito,Smallville,48369.0,56.0,251,0.0
3162,345,11285,PF,DENIED,CartaoCredito,Night City,31829.0,64.0,383,0.0
3166,282,2183,PF,DENIED,Emprestimo,Smallville,45546.0,64.0,318,0.0
3167,385,8817,PF,DENIED,CartaoCredito,Springfield,46653.0,59.0,434,0.0
3168,471,7786,PF,DENIED,CartaoCredito,Night City,90583.0,37.0,641,0.0
3169,273,12255,PF,DENIED,Emprestimo,Springfield,250360.0,66.0,629,0.0
3170,495,2188,PF,DENIED,CartaoCredito,Springfield,43104.0,66.0,645,0.0
3173,449,9788,PF,DENIED,CartaoCredito,Springfield,6284.0,42.0,455,0.0
3175,319,9787,PF,DENIED,CartaoCredito,Smallville,59944.0,54.0,288,0.0
3177,595,5599,PF,DENIED,Emprestimo,Smallville,220338.0,38.0,337,0.0
3181,292,557,PF,DENIED,CartaoCredito,Night City,8493.0,47.0,356,0.0
3183,377,4679,PF,DENIED,CartaoCredito,Smallville,17143.0,68.0,437,0.0
3184,575,2480,PF,DENIED,CartaoCredito,Smallville,39170.0,67.0,616,0.0
3187,320,5961,PF,DENIED,CartaoCredito,Springfield,2970.0,34.0,628,0.0
3188,380,2655,PF,DENIED,CartaoCredito,Springfield,34527.0,52.0,337,0.0
3190,457,771,PF,DENIED,Emprestimo,Springfield,28901.0,21.0,637,0.0
3191,586,5889,PF,DENIED,CartaoCredito,Smallville,30921.0,67.0,395,0.0
3193,518,3544,PF,DENIED,Emprestimo,Smallville,10719.0,21.0,454,0.0
3194,404,2717,PF,DENIED,CartaoCredito,Smallville,24288.0,36.0,679,0.0
3195,504,3836,PF,DENIED,Emprestimo,Night City,67195.0,19.0,656,0.0
3196,351,3319,PF,DENIED,Emprestimo,Smallville,65524.0,65.0,614,0.0
3198,504,394,PF,DENIED,CartaoCredito,Smallville,10644.0,48.0,677,0.0
3200,321,5419,PF,DENIED,CartaoCredito,Springfield,37973.0,26.0,407,0.0
3203,452,4382,PF,DENIED,CartaoCredito,Smallville,18576.0,56.0,257,0.0
3209,236,1382,PF,DENIED,Emprestimo,Smallville,68460.0,57.0,646,0.0
3211,347,8435,PF,DENIED,CartaoCredito,Smallville,1726.0,24.0,502,0.0
3212,369,2831,PF,DENIED,CartaoCredito,Springfield,76960.0,60.0,627,0.0
3213,523,1977,PF,DENIED,CartaoCredito,Springfield,60812.0,50.0,498,0.0
3214,259,6895,PF,DENIED,CartaoCredito,Springfield,16141.0,69.0,224,0.0
3215,478,8217,PF,DENIED,CartaoCredito,Springfield,55854.0,35.0,552,0.0
3216,598,9760,PF,DENIED,CartaoCredito,Smallville,22174.0,61.0,498,0.0
3217,354,30221,PF,DENIED,CartaoCredito,Night City,63927.0,22.0,669,0.0
3221,430,7227,PF,DENIED,CartaoCredito,Springfield,25080.0,56.0,376,0.0
3223,582,4349,PF,DENIED,CartaoCredito,Night City,1433.0,44.0,448,0.0
3224,357,7068,PF,DENIED,CartaoCredito,Night City,160010.0,37.0,253,0.0
3225,372,1300,PF,DENIED,CartaoCredito,Smallville,90583.0,30.0,484,0.0
3226,302,13235,PF,DENIED,CartaoCredito,Springfield,109312.0,42.0,662,0.0
3227,458,19848,PF,DENIED,CartaoCredito,Smallville,5790.0,47.0,517,0.0
3228,540,2335,PF,DENIED,CartaoCredito,Night City,204265.0,46.0,545,0.0
3229,468,1610,PF,DENIED,CartaoCredito,Night City,147761.0,47.0,656,0.0
3230,551,6106,PF,DENIED,Emprestimo,Smallville,206541.0,25.0,270,0.0
3231,342,4704,PF,DENIED,Emprestimo,Springfield,27789.0,19.0,421,0.0
3232,389,8118,PF,DENIED,Emprestimo,Smallville,154633.0,33.0,538,0.0
3233,358,12711,PF,DENIED,Emprestimo,Springfield,26889.0,67.0,370,0.0
3236,282,9939,PF,DENIED,CartaoCredito,Night City,17487.0,38.0,357,0.0
3237,511,6686,PF,DENIED,CartaoCredito,Smallville,54294.0,57.0,283,0.0
3238,245,1688,PF,DENIED,CartaoCredito,Smallville,7192.0,18.0,620,0.0
3239,513,4873,PF,DENIED,CartaoCredito,Springfield,75971.0,41.0,512,0.0
3241,523,532,PF,DENIED,Emprestimo,Smallville,52729.0,55.0,586,0.0
3245,296,323,PF,DENIED,CartaoCredito,Springfield,10280.0,33.0,469,0.0
3246,492,8278,PF,DENIED,CartaoCredito,Springfield,63233.0,30.0,348,0.0
3247,408,795,PF,DENIED,Emprestimo,Smallville,77204.0,33.0,265,0.0
3248,549,4270,PF,DENIED,CartaoCredito,Springfield,16583.0,20.0,212,0.0
3250,293,3861,PF,DENIED,CartaoCredito,Smallville,23528.0,34.0,650,0.0
3257,525,4230,PF,DENIED,CartaoCredito,Night City,59780.0,19.0,611,0.0
3260,346,4235,PF,DENIED,CartaoCredito,Springfield,21988.0,30.0,558,0.0
3262,391,455,PF,DENIED,CartaoCredito,Springfield,137083.0,54.0,477,0.0
3263,326,7946,PF,DENIED,Emprestimo,Night City,989.0,19.0,292,0.0
3264,290,1246,PF,DENIED,CartaoCredito,Smallville,25194.0,54.0,646,0.0
3266,526,10227,PF,DENIED,CartaoCredito,Smallville,1282.0,28.0,488,0.0
3267,540,4935,PF,DENIED,CartaoCredito,Night City,149183.0,18.0,248,0.0
3271,329,1360,PF,DENIED,CartaoCredito,Springfield,15465.0,39.0,632,0.0
3273,308,3340,PF,DENIED,Emprestimo,Springfield,26329.0,22.0,617,0.0
3274,373,3573,PF,DENIED,CartaoCredito,Smallville,41697.0,39.0,485,0.0
3275,296,3565,PF,DENIED,CartaoCredito,Smallville,45184.0,21.0,345,0.0
3276,267,3479,PF,DENIED,CartaoCredito,Springfield,24413.0,43.0,427,0.0
3281,316,876,PF,DENIED,CartaoCredito,Smallville,41905.0,55.0,689,0.0
3282,411,4687,PF,DENIED,Emprestimo,Night City,30126.0,66.0,672,0.0
3286,543,5657,PF,DENIED,CartaoCredito,Springfield,113841.0,22.0,445,0.0
3288,313,1336,PF,DENIED,CartaoCredito,Springfield,8765.0,20.0,647,0.0
3290,574,5511,PF,DENIED,Emprestimo,Springfield,30194.0,19.0,523,0.0
3293,519,6717,PF,DENIED,CartaoCredito,Night City,119903.0,18.0,214,0.0
3295,355,4873,PF,DENIED,Emprestimo,Smallville,213351.0,31.0,463,0.0
3296,436,23081,PF,DENIED,CartaoCredito,Night City,98374.0,22.0,344,0.0
3304,404,898,PF,DENIED,CartaoCredito,Smallville,87419.0,22.0,323,0.0
3305,261,13409,PF,DENIED,CartaoCredito,Smallville,49066.0,57.0,529,0.0
3308,546,348,PF,DENIED,Emprestimo,Night City,45691.0,29.0,235,0.0
3310,554,1757,PF,DENIED,CartaoCredito,Smallville,14981.0,62.0,360,0.0
3311,403,20542,PF,DENIED,CartaoCredito,Smallville,90583.0,41.0,242,0.0
3315,237,2251,PF,DENIED,Emprestimo,Smallville,4814.0,31.0,317,0.0
3316,431,8192,PF,DENIED,CartaoCredito,Night City,53939.0,64.0,581,0.0
3317,563,3143,PF,DENIED,CartaoCredito,Springfield,30455.0,50.0,327,0.0
3320,373,2428,PF,DENIED,CartaoCredito,Springfield,41839.0,52.0,386,0.0
3329,378,2581,PF,DENIED,Emprestimo,Smallville,138284.0,41.0,330,0.0
3331,276,560,PF,DENIED,Emprestimo,Springfield,60006.0,21.0,677,0.0
3332,571,2665,PF,DENIED,CartaoCredito,Smallville,90583.0,34.0,231,0.0
3336,465,1316,PF,DENIED,CartaoCredito,Springfield,45109.0,46.0,281,0.0
3337,317,6574,PF,DENIED,CartaoCredito,Smallville,7993.0,48.0,388,0.0
3347,470,13946,PF,DENIED,CartaoCredito,Smallville,90583.0,21.0,320,0.0
3348,283,999,PF,DENIED,Emprestimo,Smallville,102544.0,20.0,497,0.0
3353,393,7741,PF,DENIED,CartaoCredito,Smallville,71674.0,44.0,328,0.0
3354,592,1830,PF,DENIED,CartaoCredito,Night City,55621.0,20.0,599,0.0
3355,309,3991,PF,DENIED,CartaoCredito,Smallville,51744.0,39.0,626,0.0
3356,532,2777,PF,DENIED,Emprestimo,Smallville,48535.0,45.0,233,0.0
3357,502,8190,PF,DENIED,CartaoCredito,Springfield,13109.0,43.0,548,0.0
3360,272,1561,PF,DENIED,Emprestimo,Smallville,49679.0,28.0,396,0.0
3362,408,5692,PF,DENIED,CartaoCredito,Smallville,16449.0,18.0,425,0.0
3364,460,1504,PF,DENIED,CartaoCredito,Springfield,152577.0,60.0,547,0.0
3369,484,18923,PF,DENIED,CartaoCredito,Springfield,42443.0,22.0,225,0.0
3371,444,3153,PF,DENIED,CartaoCredito,Springfield,189531.0,55.0,424,0.0
3373,423,1125,PF,DENIED,Emprestimo,Smallville,164985.0,39.0,260,0.0
3374,464,13623,PF,DENIED,CartaoCredito,Springfield,16393.0,28.0,466,0.0
3379,344,1181,PF,DENIED,CartaoCredito,Smallville,2012.0,46.0,303,0.0
3384,339,1234,PF,DENIED,CartaoCredito,Springfield,16961.0,55.0,287,0.0
3385,439,230,PF,DENIED,CartaoCredito,Night City,267609.0,39.0,524,0.0
3387,380,3131,PF,DENIED,CartaoCredito,Smallville,77593.0,67.0,259,0.0
3388,528,6271,PF,DENIED,CartaoCredito,Smallville,30325.0,59.0,699,0.0
3389,389,3727,PF,DENIED,CartaoCredito,Smallville,34776.0,54.0,240,0.0
3393,237,546,PF,DENIED,CartaoCredito,Springfield,32979.0,59.0,519,0.0
3397,331,508,PF,DENIED,CartaoCredito,Night City,2907.0,67.0,282,0.0
3399,320,5581,PF,DENIED,CartaoCredito,Smallville,52050.0,26.0,533,0.0
3400,401,5732,PF,DENIED,CartaoCredito,Smallville,5671.0,67.0,533,0.0
3403,420,7001,PF,DENIED,CartaoCredito,Smallville,18425.0,58.0,444,0.0
3404,265,3465,PF,DENIED,CartaoCredito,Springfield,82150.0,51.0,471,0.0
3406,308,1674,PF,DENIED,CartaoCredito,Smallville,1078.0,21.0,462,0.0
3408,243,572,PF,DENIED,Emprestimo,Smallville,90583.0,21.0,639,0.0
3409,344,3255,PF,DENIED,Emprestimo,Springfield,34013.0,21.0,586,0.0
3412,522,1839,PF,DENIED,CartaoCredito,Night City,73619.0,22.0,433,0.0
3413,343,4755,PF,DENIED,Emprestimo,Springfield,130290.0,40.0,250,0.0
3418,410,7058,PF,DENIED,CartaoCredito,Smallville,17375.0,39.0,511,0.0
3419,489,13646,PF,DENIED,CartaoCredito,Smallville,66827.0,33.0,224,0.0
3422,347,17421,PF,DENIED,CartaoCredito,Night City,37038.0,67.0,235,0.0
3425,283,2679,PF,DENIED,Emprestimo,Smallville,18555.0,26.0,235,0.0
3426,460,4604,PF,DENIED,CartaoCredito,Night City,82189.0,18.0,382,0.0
3428,364,3886,PF,DENIED,CartaoCredito,Springfield,44122.0,66.0,694,0.0
3429,590,4528,PF,DENIED,CartaoCredito,Springfield,90583.0,30.0,428,0.0
3433,534,281,PF,DENIED,CartaoCredito,Smallville,18364.0,22.0,258,0.0
3438,254,4913,PF,DENIED,CartaoCredito,Springfield,88942.0,21.0,606,0.0
3442,493,4081,PF,DENIED,CartaoCredito,Springfield,108543.0,58.0,614,0.0
3445,235,5765,PF,DENIED,Emprestimo,Smallville,68507.0,31.0,588,0.0
3446,573,5134,PF,DENIED,Emprestimo,Night City,8774.0,70.0,478,0.0
3447,292,2685,PF,DENIED,CartaoCredito,Springfield,58572.0,22.0,384,0.0
3448,554,974,PF,DENIED,Emprestimo,Night City,188058.0,22.0,226,0.0
3455,566,754,PF,DENIED,CartaoCredito,Springfield,80283.0,41.0,570,0.0
3456,565,3977,PF,DENIED,CartaoCredito,Springfield,17504.0,64.0,628,0.0
3457,553,14906,PF,DENIED,Emprestimo,Smallville,204449.0,48.0,321,0.0
3458,305,2196,PF,DENIED,Emprestimo,Springfield,19428.0,20.0,691,0.0
3460,345,4223,PF,DENIED,CartaoCredito,Smallville,46963.0,59.0,365,0.0
3461,529,1179,PF,DENIED,CartaoCredito,Springfield,50679.0,32.0,431,0.0
3462,531,6779,PF,DENIED,CartaoCredito,Night City,67339.0,18.0,320,0.0
3463,397,5936,PF,DENIED,Emprestimo,Springfield,94229.0,70.0,210,0.0
3464,592,3605,PF,DENIED,CartaoCredito,Smallville,112304.0,54.0,210,0.0
3465,336,1682,PF,DENIED,CartaoCredito,Springfield,87235.0,22.0,326,0.0
3467,391,8308,PF,DENIED,CartaoCredito,Springfield,124231.0,48.0,209,0.0
3468,407,12212,PF,DENIED,CartaoCredito,Smallville,9116.0,39.0,499,0.0
3469,465,1565,PF,DENIED,CartaoCredito,Springfield,22468.0,54.0,291,0.0
3470,260,1829,PF,DENIED,CartaoCredito,Springfield,57968.0,26.0,444,0.0
3471,523,4050,PF,DENIED,CartaoCredito,Springfield,3883.0,42.0,307,0.0
3472,257,3650,PF,DENIED,Emprestimo,Night City,174810.0,25.0,592,0.0
3473,341,2557,PF,DENIED,Emprestimo,Springfield,88738.0,22.0,570,0.0
3475,502,70,PF,DENIED,Emprestimo,Springfield,80991.0,29.0,624,0.0
3479,407,5439,PF,DENIED,CartaoCredito,Smallville,106237.0,41.0,473,0.0
3481,533,28962,PF,DENIED,CartaoCredito,Springfield,13756.0,22.0,248,0.0
3484,468,1314,PF,DENIED,Emprestimo,Night City,48680.0,18.0,474,0.0
3485,432,11384,PF,DENIED,CartaoCredito,Springfield,50910.0,58.0,267,0.0
3488,437,7136,PF,DENIED,CartaoCredito,Smallville,30768.0,22.0,399,0.0
3496,397,11365,PF,DENIED,Emprestimo,Springfield,126591.0,40.0,450,0.0
3497,396,9358,PF,DENIED,CartaoCredito,Smallville,11977.0,69.0,431,0.0
3498,453,10417,PF,DENIED,CartaoCredito,Night City,48032.0,31.0,211,0.0
3500,298,5861,PF,DENIED,CartaoCredito,Smallville,69556.0,46.0,341,0.0
3503,283,5428,PF,DENIED,CartaoCredito,Springfield,55422.0,20.0,499,0.0
3504,594,9778,PF,DENIED,CartaoCredito,Springfield,63320.0,26.0,355,0.0
3507,518,3980,PF,DENIED,Emprestimo,Smallville,166539.0,33.0,504,0.0
3510,551,5559,PF,DENIED,Emprestimo,Smallville,20453.0,22.0,454,0.0
3511,549,5971,PF,DENIED,CartaoCredito,Night City,36743.0,27.0,205,0.0
3519,288,20297,PF,DENIED,CartaoCredito,Night City,105034.0,27.0,559,0.0
3520,594,7687,PF,DENIED,CartaoCredito,Smallville,37790.0,32.0,382,0.0
3523,374,9286,PF,DENIED,CartaoCredito,Springfield,8639.0,51.0,456,0.0
3526,243,586,PF,DENIED,CartaoCredito,Smallville,12789.0,40.0,327,0.0
3527,562,181,PF,DENIED,Emprestimo,Night City,55937.0,22.0,482,0.0
3528,405,277,PF,DENIED,CartaoCredito,Smallville,79669.0,22.0,205,0.0
3531,279,3865,PF,DENIED,Emprestimo,Smallville,25186.0,63.0,429,0.0
3532,272,2583,PF,DENIED,CartaoCredito,Smallville,90583.0,62.0,595,0.0
3535,523,2365,PF,DENIED,CartaoCredito,Springfield,51172.0,65.0,630,0.0
3536,285,2004,PF,DENIED,CartaoCredito,Night City,2244.0,26.0,489,0.0
3537,259,7643,PF,DENIED,Emprestimo,Smallville,90583.0,22.0,598,0.0
3538,396,661,PF,DENIED,CartaoCredito,Springfield,573.0,38.0,229,0.0
3540,320,405,PF,DENIED,Emprestimo,Smallville,83954.0,63.0,685,0.0
3541,448,1418,PF,DENIED,Emprestimo,Night City,98118.0,21.0,251,0.0
3546,531,8564,PF,DENIED,CartaoCredito,Night City,45390.0,69.0,493,0.0
3547,321,10955,PF,DENIED,CartaoCredito,Springfield,4788.0,60.0,603,0.0
3548,348,5876,PF,DENIED,CartaoCredito,Springfield,2530.0,60.0,215,0.0
3549,425,917,PF,DENIED,Emprestimo,Smallville,7533.0,22.0,468,0.0
3550,339,7959,PF,DENIED,Emprestimo,Night City,34878.0,70.0,367,0.0
3552,587,2369,PF,DENIED,CartaoCredito,Smallville,81993.0,65.0,331,0.0
3559,376,13908,PF,DENIED,CartaoCredito,Smallville,15153.0,40.0,616,0.0
3565,384,796,PF,DENIED,CartaoCredito,Night City,53354.0,68.0,231,0.0
3567,557,16882,PF,DENIED,CartaoCredito,Smallville,13240.0,46.0,405,0.0
3569,461,909,PF,DENIED,Emprestimo,Springfield,90725.0,20.0,415,0.0
3570,460,12414,PF,DENIED,CartaoCredito,Night City,9770.0,41.0,600,0.0
3572,319,3128,PF,DENIED,CartaoCredito,Smallville,9645.0,22.0,432,0.0
3573,556,12579,PF,DENIED,CartaoCredito,Springfield,17063.0,22.0,652,0.0
3575,287,2167,PF,DENIED,CartaoCredito,Springfield,64655.0,32.0,578,0.0
3578,312,17097,PF,DENIED,CartaoCredito,Springfield,104447.0,62.0,624,0.0
3581,559,6512,PF,DENIED,CartaoCredito,Smallville,15185.0,57.0,414,0.0
3583,494,354,PF,DENIED,CartaoCredito,Springfield,22834.0,49.0,268,0.0
3585,533,461,PF,DENIED,Emprestimo,Smallville,38877.0,68.0,446,0.0
3586,598,2814,PF,DENIED,CartaoCredito,Springfield,61417.0,22.0,224,0.0
